LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,C-ITS,LENGTH,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK,택시 평균 속도,택시 평균 통행량
4130143300,4130125400,4130124900,1,104,0,-,보람3길,0,0,0,30,0,0,0,0,75.69550738,20230519,,,,37.7,68.7
4130283300,4130084900,4130086000,2,104,3,-,보듬5로,0,0,0,40,0,0,0,0,66.10729686,20230519,,,,30.9,33.8
4130415600,4130132100,4130130100,2,103,0,1,세종로,0,0,0,60,0,0,0,0,308.8193417,20230519,,,,63,114.9
4130174700,4130075500,4130074000,2,104,0,-,새롬중앙로,0,0,0,40,0,0,0,0,374.7620566,20230519,,,,19.2,192.2
4130174800,4130074000,4130075500,2,104,0,-,새롬중앙로,0,0,0,40,0,0,0,0,377.1094145,20230519,,,,17,175.1
4130183600,4130072700,4130074000,2,104,0,-,다정중앙로,0,0,0,40,0,0,0,0,350.5969591,20230519,,,,21.1,200.3
4130179000,4130085900,4130084700,2,104,0,-,노을8로,0,0,0,40,0,0,0,0,69.80349311,20230519,,,,14.5,386.5
4130211600,4130090400,4130092300,1,104,0,-,다솜2로부속2길,0,0,0,30,0,0,0,0,104.9191009,20230519,,,,23,13.1
4130341200,4130159500,4130159100,1,106,3,591,청연로,0,0,0,60,0,0,0,0,118.7938677,20230519,,,,47.9,25.1
4130090900,4130135100,4130121500,1,104,0,-,안금로,0,0,0,60,0,0,0,0,1095.614045,20230519,,,,78.1,27.6
4130023500,4130050700,4130003100,1,104,0,-,산단길,0,0,0,30,0,0,0,0,317.4117015,20230519,,,,12.3,2
4130024800,4130003200,4130003400,1,104,0,-,산단길,0,0,0,30,0,0,0,0,513.3806048,20230519,,,,29.5,1.5
4130473501,4130025800,4130160000,1,107,0,-,행복대로,0,0,0,50,0,0,0,0,483.0759934,20230519,,,,45.5,22.1
4130486701,4130046300,4130179401,2,106,0,691,왕의물로,0,0,0,40,0,0,0,0,395.5818812,20230519,,,,#N/A,#N/A
4130181300,4130147100,4130147300,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,81.21764088,20230519,,,,24.9,85.4
4130317100,4130152700,4130152100,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,164.8401831,20230519,,,,75,99.2
4130030200,4130005800,4130115000,1,104,0,-,서북부서로,0,0,0,30,0,0,0,0,210.8143217,20230519,,,,29.9,6.5
4130212700,4130082000,4130083000,2,104,0,-,다솜1로,0,0,0,40,0,0,0,0,141.8649672,20230519,,,,23.4,149.3
4130038500,4130102300,4130008700,1,104,0,-,공단로,0,0,0,40,0,0,0,0,838.681652,20230519,,,,30,12.7
4130075600,4130020700,4130020900,1,104,0,-,-,0,0,0,30,0,0,0,0,105.4778606,20230519,도로명없음,,,20.6,14.7
4130250200,4130103000,4130098800,1,104,0,-,도움8로.부속1길,0,0,0,30,0,0,0,0,365.6543404,20230519,,,,13,238.4
4130221700,4130167600,4130167300,2,104,0,-,금호안골길,0,0,0,60,0,0,0,0,75.89284368,20230519,,,,33,6.7
4130145800,4130096200,4130094400,1,105,0,96,나리로,0,0,0,50,0,0,0,0,76.12875377,20230519,,,,27.9,219.8
4130261200,4130098300,4130096000,2,104,0,-,절재로,0,0,0,50,0,0,0,0,132.670288,20230519,,,,25.2,220.7
4130050200,4130013200,4130065100,1,104,0,-,고운뜰5길,0,0,0,30,0,0,0,0,52.65845436,20230519,,,,27,12.8
4130459100,4130028000,4130028100,2,103,0,1,세종로,0,0,0,80,0,0,0,0,232.9974678,20230519,,,,62,31.3
4130081500,4130155600,4130023500,1,104,0,-,집현로,0,0,0,30,0,0,0,0,861.5304928,20230519,,,,40,59.5
4130303900,4130156900,4130155700,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,369.5760528,20230519,,,,69.3,77.7
4130062200,4130017200,4130103700,1,104,0,-,종합경기장로,0,0,0,30,0,0,0,0,147.0366475,20230519,,,,31.9,2.9
4130071000,4130019600,4130145500,1,104,0,-,소담1로,0,0,0,30,0,0,0,0,247.8873059,20230519,,,,17.5,53.2
4130129700,4130103800,4130096200,2,104,3,-,한누리대로,0,0,0,50,0,0,0,0,910.6896585,20230519,,,,50.2,191.4
4130183300,4130074000,4130080000,2,104,0,-,새롬다정로,0,0,0,30,0,0,0,0,395.8230872,20230519,,,,31.1,242.1
4130183400,4130080000,4130074000,2,104,0,-,새롬다정로,0,0,0,30,0,0,0,0,396.25631,20230519,,,,31.7,271.7
4130256500,4130082400,4130081600,1,104,0,-,도담서길,0,0,0,30,0,0,0,0,99.73940258,20230519,,,,52.8,26.9
4130112800,4130046900,4130047100,2,104,0,-,대학길,0,0,0,20,0,0,0,0,47.10058391,20230519,,,,33.9,93.8
4130411900,4130133100,4130133000,2,103,0,1,세종로,0,0,0,50,0,0,0,0,110.8747074,20230519,,,,27.3,276.2
4130352400,4130155800,4130156100,1,106,0,591,청연로,0,0,0,60,0,0,0,0,108.2650546,20230519,,,,34,42.9
4130404700,4130134100,4130131500,1,104,0,-,돌마루길,0,0,0,40,0,0,0,0,180.5450772,20230519,,,,25.7,182.6
4130398800,4130132200,4130131700,1,104,0,-,행복11길,0,0,0,30,0,0,0,0,227.7001328,20230519,,,,11.9,259
4130416600,4130130100,4130129600,2,103,0,1,세종로,0,0,0,60,0,0,0,0,260.9112132,20230519,,,,30.7,198.9
4130230800,4130061900,4130060600,1,104,0,-,만남로5길,0,0,0,30,0,0,0,0,94.44669858,20230519,,,,25.1,19.7
4130397700,4130149200,4130148900,2,103,0,36,조치원로,0,0,0,40,0,0,0,0,52.72553612,20230519,,,,10.3,711.6
4130021000,4130001000,4130001500,1,104,0,-,소정산단2로,0,0,0,30,0,0,0,0,47.17130631,20230519,,,,41.1,0.2
4130020200,4130001100,4130001200,1,104,0,-,소정산단1로,0,0,0,30,0,0,0,0,114.6641769,20230519,,,,33.8,0.5
4130022100,4130002100,4130002000,2,104,0,-,소정산단동로,0,0,0,40,0,0,0,0,102.5481059,20230519,,,,33.1,1.2
4130051700,4130014500,4130014400,1,104,0,-,다정6길,0,0,0,30,0,0,0,0,49.00565087,20230519,,,,18.2,0.9
4130388100,4130148100,4130147400,2,103,0,36,허만석로,0,0,0,70,0,0,0,0,120.6070202,20230519,,,,29.6,31.1
4130075800,4130020500,4130020900,1,104,0,-,국책연구원1로,0,0,0,30,0,0,0,0,58.3402726,20230519,,,,21.8,8.8
4130433600,4130048400,4130050400,1,106,0,627,운주산로,0,0,0,60,0,0,0,0,1919.346883,20230519,,,,43.2,12.6
4130346600,4130163900,4130164300,1,104,0,-,갈산산수로,0,0,0,10,0,0,0,0,45.73429104,20230519,,,,48.8,2.2
4130461400,4130030100,4130030000,1,104,0,-,소정구길,0,0,0,30,0,0,0,0,188.9034047,20230519,,,,21.4,8.7
4130464700,4130030800,4130031100,2,103,0,1,세종로,0,0,0,80,0,0,0,0,165.8615013,20230519,,,,31.2,16.2
4130410200,4130140800,4130144200,1,104,0,-,새내20길,0,0,0,10,0,0,0,0,232.6970655,20230519,,,,31.8,142
4130416700,4130129600,4130130100,2,103,0,1,세종로,0,0,0,60,0,0,0,0,263.4717364,20230519,,,,47.8,210.4
4130228600,4130157300,4130157000,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,549.7421405,20230519,,,,37.5,67
4130380500,4130120600,4130120800,2,104,0,-,이화1로,0,0,0,40,0,0,0,0,164.7061931,20230519,,,,25.4,55.6
4130386600,4130142900,4130142500,1,104,0,-,조치원4길,0,0,0,30,0,0,0,0,135.5119272,20230519,,,,18.9,39.7
4130396300,4130148900,4130146100,2,104,0,-,조치원로,0,0,0,40,0,0,0,0,297.5684808,20230519,,,,18.4,738.8
4130444100,4130038900,4130039100,1,104,3,-,운주산로,0,0,0,30,0,0,0,0,13.41485449,20230519,,,,53.6,0.5
4130055900,4130015700,4130015500,1,104,0,-,다정4길,0,0,0,30,0,0,0,0,100.0132169,20230519,,,,19.5,1.8
4130116600,4130069500,4130068000,2,105,0,96,금송로,0,0,0,70,0,0,0,0,141.7610795,20230519,,,,2.7,35.9
4130395300,4130144600,4130140600,2,104,0,-,조치원로,0,0,0,40,0,0,0,0,277.3647658,20230519,,,,16.7,740.7
4130166700,4130089500,4130086800,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,254.2545308,20230519,,,,35.5,216.6
4130316800,4130167400,4130167800,2,106,0,591,청연로,0,0,0,60,0,0,0,0,111.8478723,20230519,,,,20.3,49.3
4130009000,4130020200,4130143200,1,104,0,-,소담8로,0,0,0,30,0,0,0,0,129.6447524,20230519,,,,15.7,24.8
4130377500,4130133600,4130133700,1,104,0,-,군청로,0,0,0,30,0,0,0,0,70.27718911,20230519,,,,20.8,62.8
4130061400,4130016600,4130016700,1,104,0,-,나성중앙1로,0,0,0,30,0,0,0,0,125.0287028,20230519,,,,67.9,0
4130209100,4130167700,4130167900,1,104,0,-,금호안골길,0,0,0,50,0,0,0,0,103.8982173,20230519,,,,25.2,0.7
4130374100,4130136200,4130136600,1,104,0,-,죽림본로,0,0,0,30,0,0,0,0,130.6009596,20230519,,,,21.8,11.9
4130194300,4130103300,4130105400,1,104,0,-,다솜로,0,0,0,30,0,0,0,0,440.0524442,20230519,,,,32.5,39.3
4130411700,4130127700,4130128700,1,104,0,-,내창1길,0,0,0,40,0,0,0,0,68.29900505,20230519,,,,15.7,20
4130229900,4130095300,4130096300,1,104,0,-,다솜2로,0,0,0,30,0,0,0,0,108.1456161,20230519,,,,29.5,25.7
4130217500,4130068700,4130064900,3,104,0,-,가름로,0,0,0,50,0,0,0,0,400.8392518,20230519,,,,32.4,245.5
4130058200,4130015900,4130083700,2,104,0,-,다정북로,0,0,0,40,0,0,0,0,75.91574009,20230519,,,,27.3,293.6
4130355800,2830006800,4130171300,1,104,3,-,저산척북로,0,0,0,60,0,0,0,0,42.87177554,20230519,,,,45.6,3.7
4130213100,4130052100,4130053300,3,103,0,36,장기로,0,0,0,50,0,0,0,0,214.0887761,20230519,,,,54.9,172.6
4130444300,4130039100,4130040500,1,104,0,-,운주산로,0,0,0,30,0,0,0,0,227.5233737,20230519,,,,49.6,5.8
4130458200,4130028300,4130027800,2,103,0,43,세종평택로,0,0,0,90,5,0,0,0,231.818745,20230519,,,,89.5,53.8
4130039900,4130009500,4130009300,2,104,0,-,연청로,0,0,0,70,0,0,0,0,515.0070266,20230519,,,,32.6,2.8
4130040400,4130113000,4130116400,1,104,0,-,당산로,0,0,0,40,0,0,0,0,230.7563073,20230519,,,,54.8,286.6
4130455000,4130053100,4130052500,1,104,0,-,노곡길,0,0,0,10,0,0,0,0,47.45954061,20230519,,,,24.1,0
4130290200,4130084000,4130087800,2,104,4,-,보듬7로,0,0,0,50,0,0,0,0,226.1427449,20230519,,,,18.9,285.1
4130224500,4130138000,4130141100,2,105,0,96,연청로,0,0,0,60,0,0,0,0,344.2507673,20230519,,,,56.7,227.4
4130174900,4130076800,4130080500,2,104,0,-,노을7로,0,0,0,40,0,0,0,0,327.2109274,20230519,,,,30.4,51.5
4130469201,4130114900,4130174301,2,107,0,-,수목원로,0,0,0,50,0,0,0,0,469.9104444,20230519,,,,45.9,18.2
4130361200,4130111900,4130111100,1,104,3,-,도원로,0,0,0,60,0,0,0,0,93.91956763,20230519,,,,29.7,2.8
4130405700,4130143500,4130144500,1,104,0,-,수원지길,0,0,0,30,0,0,0,0,47.75585642,20230519,,,,17.3,11.1
4130410100,4130132400,4130130900,2,103,0,1,세종로,0,0,0,50,0,0,0,0,134.2864391,20230519,,,,56.5,87.9
4130410300,4130144200,4130140800,1,104,0,-,새내20길,0,0,0,10,0,0,0,0,244.593484,20230519,,,,38,131
4130425400,4130035900,4130034600,1,106,0,691,의당전의로,0,0,0,60,0,0,0,0,1727.295477,20230519,,,,53.7,12.7
4130454300,4130059400,4130053100,1,104,0,-,노곡길,0,0,0,30,0,0,0,0,763.2204875,20230519,,,,15.5,0.7
4130359700,4130129200,4130130700,2,103,0,1,세종로,0,1,0,80,0,0,0,0,550.361941,20230519,,,,47.6,433
4130256300,4130095700,4130095800,1,104,0,-,절재로.부속2길,0,0,0,30,0,0,0,0,147.9712613,20230519,,,,15.9,70
4130255300,4130077000,4130073900,1,104,0,-,아름남길,0,0,0,30,0,0,0,0,443.0787484,20230519,,,,36.6,90.7
4130070300,4130130300,4130019400,1,104,0,-,호려울로,0,0,0,30,0,0,0,0,54.53098818,20230519,,,,16.4,60.3
4130430500,4130103400,4130100700,1,104,0,-,운주산로,0,0,0,60,0,0,0,0,223.5276889,20230519,,,,37.8,17.9
4130484601,4130178401,4130178501,1,107,0,-,해밀1로,0,0,0,30,0,0,0,0,133.4262722,20230519,,,,20.3,90.7
4130112100,4130117400,4130116800,3,103,0,1,세종로,0,0,0,80,0,0,0,0,125.1572275,20230519,,,,75.7,269.8
4130324100,4130054700,4130062300,2,103,0,43,정안세종로,0,0,0,80,0,0,0,0,630.9813832,20230519,,,,78.8,50.4
4130166800,4130086800,4130089500,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,254.1534536,20230519,,,,18,351
4130211000,4130087900,4130086700,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,162.6903975,20230519,,,,12.6,375.4
4130485301,4130177101,4130178601,1,107,0,-,갈매로,0,0,0,30,0,0,0,0,929.7988706,20230519,,,,68,27.8
4130205800,4130150400,4130150100,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,196.4233379,20230519,,,,36,96.4
4130476601,4130176201,4130176101,2,107,0,-,소정산단3로,0,0,0,30,0,0,0,0,66.09441699,20230519,,,,31.4,0.1
4130474801,4130175501,4130175601,2,107,0,-,행복대로,0,0,0,70,0,0,0,0,828.074501,20230519,,,,50.8,0
4130199700,4130087300,4130085000,1,104,0,-,다솜로,0,0,0,40,0,0,0,0,167.8101275,20230519,,,,30.3,132
4130289900,4130093700,4130097400,2,104,0,-,보듬8로,0,0,0,50,0,0,0,0,203.2476835,20230519,,,,28.5,23.8
4130031700,4130006700,4130005900,1,104,0,-,서북부3로,0,0,0,30,0,0,0,0,107.2779305,20230519,,,,36.5,0.5
4130413500,4130034800,4130035200,1,106,0,691,의당전의로,0,0,0,60,0,0,0,0,642.9265899,20230519,,,,50.8,2.9
4130413900,4130118600,4130126000,1,104,0,-,섭골길,0,0,0,30,0,0,0,0,551.1333181,20230519,,,,31.3,64.6
4130327900,4130160700,4130160900,1,104,0,-,삼성길,0,0,0,50,0,0,0,0,48.28489932,20230519,,,,53.9,78.4
4130299400,4130089600,4130088600,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,209.2712186,20230519,,,,50.5,404.3
4130267300,4130058800,4130057600,2,104,0,-,마음안로,0,0,0,50,0,0,0,0,401.6823762,20230519,,,,31.3,38
4130158800,4130099200,4130097700,2,104,0,-,노을2로,0,0,0,40,0,0,0,0,117.2949564,20230519,,,,36.7,18.7
4130062900,4130107700,4130017300,1,104,0,-,종합운동장3로,0,0,0,30,0,0,0,0,186.3347761,20230519,,,,32.4,14.8
4130076600,4130021200,4130147300,1,104,0,-,법원로,0,0,0,30,0,0,0,0,613.4273607,20230519,,,,41.7,73.4
4130000200,4130026400,4130157000,2,104,0,-,집현북로,0,0,0,50,0,0,0,0,73.53969262,20230519,,,,22.6,61.7
4130116800,4130041600,4130074100,2,101,0,30,당진영덕고속도로,0,0,0,110,5,0,0,0,5973.562859,20230519,,,,106.3,440
4130018000,4130002400,4130047000,1,104,0,-,산단길,0,0,0,30,0,0,0,0,412.8824224,20230519,,,,31,3.3
4130039100,4130157700,4130008800,1,104,0,-,송용2길,0,0,0,40,0,0,0,0,539.7115418,20230519,,,,32.5,5.3
4130066000,4130018200,4130018300,1,104,0,-,용포로,0,0,0,40,0,0,0,0,101.1994141,20230519,,,,19.5,7.2
4130081200,4130022200,4130150100,1,104,0,-,-,0,0,0,40,0,0,0,0,90.33120264,20230519,도로명없음,,,30.2,86.7
4130121300,4130109100,4130110000,2,104,0,-,해들로,0,0,0,40,0,0,0,0,138.3388103,20230519,,,,21.4,38.1
4130027600,4130004100,4130004400,1,104,0,-,노장공단길,0,0,0,60,0,0,0,0,89.78628213,20230519,,,,19.8,2.3
4130153600,4130105200,4130105900,2,104,0,-,세종1로,0,0,0,50,0,0,0,0,76.08708635,20230519,,,,29,172.7
4130472201,4130175201,4130038600,1,106,0,627,용연로,0,0,0,60,0,0,0,0,1525.459549,20230519,,,,45.6,87.2
4130049500,4130013100,4130009700,1,104,0,-,고운뜰7길,0,0,0,30,0,0,0,0,43.6648368,20230519,,,,18.2,2.4
4130061700,4130099800,4130098400,1,104,0,-,나성중앙4로,0,0,0,30,0,0,0,0,125.1971768,20230519,,,,25.3,1.5
4130326500,4130149300,4130146800,2,104,2,-,한누리대로,0,0,0,50,0,0,0,0,406.2072619,20230519,,,,30.3,547.1
4130181000,4130088800,4130089000,2,104,0,-,나성로,0,0,0,40,0,0,0,0,55.72931954,20230519,,,,9.9,125.4
4130465000,4130031300,4130030700,1,103,0,1,세종로,0,0,1,50,0,0,0,0,497.7580911,20230519,,,,59.3,54.1
4130382100,4130047500,4130047200,1,106,3,604,도신고복로,0,0,0,60,0,0,0,0,57.98697049,20230519,,,,33.3,1
4130430200,4130048100,4130047600,1,106,3,627,솔티로,0,0,0,60,0,0,0,0,69.82026046,20230519,,,,38.3,0.2
4130170400,4130086800,4130085800,2,104,0,-,새롬남로,0,0,0,30,0,0,0,0,76.72332244,20230519,,,,21.7,206.8
4130119200,4130111500,4130111000,3,104,0,-,행복대로,0,0,0,50,0,0,0,0,64.80418163,20230519,,,,13.9,267.2
4130421900,4130031500,4130032600,2,104,0,-,미래산단로,0,0,0,50,0,0,0,0,539.0313559,20230519,,,,41,0.3
4130362900,4130153100,4130152200,3,106,0,604,세종오송로,0,0,0,80,0,0,0,0,402.0438832,20230519,,,,106.9,621.7
4130014900,4130062400,4130013900,1,104,0,-,다정6길,0,0,0,30,0,0,0,0,40.92658328,20230519,,,,38.5,24.3
4130437100,4130067500,4130066500,1,103,0,1,세종로,0,0,1,40,0,0,0,0,148.4695848,20230519,,,,79.2,7.2
4130368600,4130137600,4130137200,1,104,0,-,평안로,0,0,0,30,0,0,0,0,91.95204369,20230519,,,,20.4,26.6
4130369400,4130140000,4130142100,2,103,0,36,허만석로,0,0,0,50,0,0,0,0,279.7956276,20230519,,,,31.9,209.2
4130017400,4130000500,4130037500,1,104,0,-,소정산단서로,0,0,0,30,0,0,0,0,184.1205101,20230519,,,,33.9,0.5
4130084400,4130023600,4130024500,2,104,0,-,남세종로,0,0,0,30,0,0,0,0,202.4828414,20230519,,,,27,48.1
4130098800,4130050200,4130050300,1,104,0,-,풍경채길,0,0,0,40,0,0,0,0,47.36481781,20230519,,,,33.7,12.3
4130132800,4130083600,4130080900,2,105,0,96,나리로,0,0,0,50,0,0,0,0,191.8657824,20230519,,,,14.1,99.8
4130334600,4130162200,4130162300,3,105,3,96,연청로,0,0,0,70,0,0,0,0,37.4261596,20230519,,,,89.2,55
4130287800,4130055100,4130054600,1,104,0,-,고운북7길,0,0,0,40,0,0,0,0,156.9814624,20230519,,,,20.2,1.5
4130394600,4130138900,4130140600,2,104,0,-,조치원로,0,0,0,40,0,0,0,0,110.1307906,20230519,,,,12.4,488.4
4130396200,4130146100,4130148900,2,104,0,-,조치원로,0,0,0,40,0,0,0,0,298.7759105,20230519,,,,15.1,530.5
4130415200,4130121900,4130123900,1,104,0,-,섭골길,0,0,0,50,0,0,0,0,275.6301607,20230519,,,,16.4,40
4130387400,4130141800,4130142500,1,104,0,-,새내2길,0,0,0,30,0,0,0,0,56.70841023,20230519,,,,16.8,177.6
4130007100,4130016800,4130016700,1,104,0,-,나성중앙1로,0,0,0,30,0,0,0,0,123.7462164,20230519,,,,75.5,0
4130374500,4130132300,4130131000,1,104,0,-,다막골길,0,0,0,30,0,0,0,0,70.30981326,20230519,,,,36.3,80.1
4130400800,4130144000,4130143500,1,104,0,-,문화로,0,0,0,30,0,0,0,0,202.728995,20230519,,,,19.9,35.8
4130399100,4130137700,4130135000,1,104,2,-,새내15길,0,0,0,40,0,0,0,0,169.2340912,20230519,,,,24.1,294.3
4130349800,4130156000,4130156200,2,104,0,-,내판로,0,0,0,30,0,0,0,0,47.3551872,20230519,,,,32.9,15.1
4130021300,4130001700,4130000600,1,104,0,-,소정산단2로,0,0,0,30,0,0,0,0,54.71531402,20230519,,,,47.9,1.3
4130017600,4130000700,4130037500,1,104,0,-,소정산단서로,0,0,0,40,0,0,0,0,213.2945461,20230519,,,,24.2,2.8
4130041700,4130157700,4130009000,1,104,0,-,송암로,0,0,0,40,0,0,0,0,724.8979155,20230519,,,,37,3.8
4130093100,4130117000,4130113300,1,104,0,-,안금로,0,0,0,60,0,0,0,0,332.7995513,20230519,,,,65.8,14.5
4130360300,4130127100,4130111900,1,104,0,-,월하천로,0,0,0,40,0,0,0,0,1143.430481,20230519,,,,41.5,69.6
4130434900,4130084200,4130088000,1,104,0,-,운주산로,0,0,0,60,0,0,0,0,340.094927,20230519,,,,36.3,0
4130240000,4130106500,4130106300,1,104,0,-,다솜3로,0,0,0,30,0,0,0,0,81.37262879,20230519,,,,29.1,82.5
4130077800,4130021800,4130021900,1,104,0,-,법원3로,0,0,0,30,0,0,0,0,60.40021487,20230519,,,,24.7,5.8
4130002900,4130139100,4130008000,1,104,0,-,-,0,0,0,30,0,0,0,0,164.9762437,20230519,도로명없음,,,22.9,3.1
4130131900,4130120000,4130121600,1,104,0,-,남세종로,0,0,0,30,0,0,0,0,194.8821991,20230519,,,,23,62.1
4130082300,4130023100,4130023000,1,104,0,-,반곡3길,0,0,0,40,0,0,0,0,26.47879369,20230519,,,,11.5,0
4130083900,4130024000,4130023900,1,104,0,-,집현서2로,0,0,0,30,0,0,0,0,259.3228506,20230519,,,,30.6,28
4130070600,4130019500,4130133900,1,104,0,-,-,0,0,0,30,0,0,0,0,60.64189581,20230519,도로명없음,,,26.4,29.8
4130070700,4130143000,4130019600,1,104,0,-,소담5로,0,0,0,30,0,0,0,0,128.8955144,20230519,,,,26.6,75
4130381200,4130138700,4130140400,1,104,0,-,산막길,0,0,0,30,0,0,0,0,104.857762,20230519,,,,22,46
4130374800,4130132300,4130134300,1,104,0,-,다막골길,0,0,0,30,0,0,0,0,123.7869056,20230519,,,,22.1,20.9
4130034200,4130007200,4130007300,1,104,0,-,침산7길,0,0,0,30,0,0,0,0,75.4293991,20230519,,,,25.3,2.7
4130409100,4130139400,4130139600,2,104,3,-,새내로,0,0,0,40,0,0,0,0,47.03699026,20230519,,,,21.3,129
4130442400,4130043400,4130044400,1,104,0,-,왕의물로,0,0,0,40,0,0,0,0,338.1232371,20230519,,,,24.4,13.2
4130402300,4130126900,4130127000,1,104,3,-,봉산로,0,0,0,40,0,0,0,0,38.99924806,20230519,,,,30.9,21.4
4130047800,4130011800,4130062900,1,104,0,-,영평사길,0,0,0,40,0,0,0,0,1042.545982,20230519,,,,43.8,22.1
4130064900,4130017900,4130017600,1,104,0,-,용포2길,0,0,0,40,0,0,0,0,68.00640035,20230519,,,,29.2,2.5
4130154200,4130089800,4130092200,1,104,0,-,나리2로,0,0,0,30,0,0,0,0,240.9578951,20230519,,,,14.6,55
4130417200,4130129300,4130129600,2,103,0,1,세종로,0,0,0,60,0,0,0,0,254.2559513,20230519,,,,32.6,79.3
4130046800,4130011400,4130011500,1,104,0,-,도담길,0,0,0,30,0,0,0,0,46.6348732,20230519,,,,21.3,2.6
4130054200,4130013900,4130015100,1,104,0,-,다정5길,0,0,0,30,0,0,0,0,145.4995911,20230519,,,,17.8,2
4130078200,4130021600,4130021700,1,104,0,-,법원1로,0,0,0,30,0,0,0,0,62.71271164,20230519,,,,23.4,5.6
4130175800,4130146500,4130146300,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,49.4286068,20230519,,,,39.3,96.9
4130016600,4130000300,4130030300,1,104,0,-,학교말길,0,0,0,30,0,0,0,0,69.87640959,20230519,,,,22.4,14.9
4130050000,4130009700,4130013200,1,104,0,-,고운뜰5길,0,0,0,30,0,0,0,0,43.45793645,20230519,,,,21.5,1.3
4130057200,4130116900,4130113200,1,104,0,-,하나로,0,0,0,30,0,0,0,0,429.0286771,20230519,,,,64.9,136.2
4130059700,4130077500,4130016300,1,104,0,-,새롬중앙1로,0,0,0,30,0,0,0,0,84.15181295,20230519,,,,25.4,25.8
4130079700,4130022300,4130022200,1,104,0,-,반곡로,0,0,0,40,0,0,0,0,389.6532748,20230519,,,,23,24.8
4130080500,4130022700,4130022500,1,104,0,-,반곡1길,0,0,0,40,0,0,0,0,152.9359659,20230519,,,,19.5,8.8
4130369500,4130142100,4130140000,2,103,0,36,허만석로,0,0,0,50,0,0,0,0,279.2144233,20230519,,,,24.6,14.4
4130463300,4130028900,3010062500,1,104,0,-,가송로,0,0,0,60,0,0,0,0,301.8816272,20230519,,,,65.1,6.3
4130481001,4130177301,4130177701,1,107,0,-,해밀3로,0,0,0,30,0,0,0,0,325.4311835,20230519,,,,30.1,30.2
4130306500,4130155700,4130155000,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,324.8894754,20230519,,,,21.1,113.6
4130170700,4130086800,4130088100,2,104,0,-,국세청로,0,0,0,30,0,0,0,0,69.22011873,20230519,,,,35.4,102.4
4130177900,4130080500,4130080000,1,104,0,-,나리2로,0,0,0,30,0,0,0,0,235.5251154,20230519,,,,21,115
4130340300,4130108700,4130108400,1,103,0,1,세종로,0,0,1,60,0,0,0,0,232.8196555,20230519,,,,65.1,167.6
4130146300,4130074400,4130073300,1,104,0,-,어울로3길,0,0,0,30,0,0,0,0,45.93772321,20230519,,,,37.6,10.6
4130364200,4130115400,4130119600,1,104,0,-,도원로,0,0,0,60,0,0,0,0,744.066164,20230519,,,,32.3,9.7
4130015900,4130083300,4130082600,1,104,0,-,상석곡길,0,0,0,60,0,0,0,0,33.05515604,20230519,,,,87.5,8.1
4130347200,4130145200,4130145900,3,106,3,604,세종오송로,0,0,0,80,0,0,0,0,105.2657817,20230519,,,,107.3,373.1
4130171800,4130139000,4130137900,2,104,0,-,시청대로,0,0,0,30,0,0,0,0,93.57411981,20230519,,,,29.3,39.5
4130225300,4130138000,4130121700,2,104,0,-,절재로,0,0,0,50,0,0,0,0,1061.491881,20230519,,,,52.3,283.8
4130048300,4130131600,4130012200,1,104,0,-,두만산동길,0,0,0,40,0,0,0,0,386.7717448,20230519,,,,19.9,5
4130082500,4130023200,4130023000,1,104,0,-,반곡3길,0,0,0,40,0,0,0,0,91.20134306,20230519,,,,18.3,0.3
4130171300,4130086800,4130086400,2,104,0,-,한누리대로,0,0,0,50,0,0,0,0,78.50844741,20230519,,,,43.9,171
4130153400,4130079300,4130079000,3,104,0,-,누리로,0,0,0,40,0,0,0,0,65.49305799,20230519,,,,24.7,35.1
4130149700,4130070900,4130072800,2,104,0,-,어울로,0,0,0,50,0,0,0,0,145.3267978,20230519,,,,44.6,27.5
4130419500,4130034300,4130033300,1,106,0,691,의당전의로,0,0,0,60,0,0,0,0,1251.529718,20230519,,,,49.5,7.2
4130266000,4130038800,4130040900,1,104,0,-,송문송정길,0,0,0,10,0,0,0,0,381.9467182,20230519,,,,38.4,10.2
4130011600,4130026200,4130138600,1,104,0,-,-,0,0,0,30,0,0,0,0,105.9876403,20230519,도로명없음,,,17.7,10.7
4130018500,4130048300,4130003400,1,104,0,-,운주길,0,0,0,30,0,0,0,0,136.9421939,20230519,,,,29.7,1.1
4130402500,4130131700,4130128100,1,104,0,-,행복6길,0,0,0,40,0,0,0,0,253.5556517,20230519,,,,21.2,71.7
